paperID,imageID,size,imagenumbers,imagepath,M,N,ImgEntropy,ratio,meangray,vargray,meanR,vargR,meanG,vargG,meanB,vargB,meanH,vargH,meanS,vargS,meanV,vargV
10.1109@VAST.2010.5652433,10.1109@VAST.2010.5652433_12_08_T17.jpg,267729,1,./image/2010/T01/10.1109@VAST.2010.5652433/10.1109@VAST.2010.5652433_12_08_T17.jpg,399,671,6.810265,1.681704,124.365997,8298.028786,130.216099,8369.919453,130.187641,8407.704179,79.010473,10844.85409,0.108343,0.016443,0.428462,0.198782,0.513424,0.129072
10.1109@VAST.2010.5652433,10.1109@VAST.2010.5652433_12_09_T17.jpg,305136,1,./image/2010/T01/10.1109@VAST.2010.5652433/10.1109@VAST.2010.5652433_12_09_T17.jpg,489,624,6.363477,1.276074,172.852266,5232.845532,182.465927,4874.555471,182.584012,4913.696247,97.501081,13005.88667,0.138603,0.013951,0.582432,0.193399,0.719535,0.074308
10.1109@VAST.2010.5652433,10.1109@VAST.2010.5652433_12_10_T17.jpg,185570,1,./image/2010/T01/10.1109@VAST.2010.5652433/10.1109@VAST.2010.5652433_12_10_T17.jpg,385,482,6.083843,1.251948,202.055165,2732.189925,223.183235,2807.580417,204.783548,3602.521966,132.350488,10256.0187,0.256716,0.035444,0.507321,0.138155,0.935546,0.021824
10.1109@VAST.2010.5652433,10.1109@VAST.2010.5652433_12_11_T17.jpg,119548,1,./image/2010/T01/10.1109@VAST.2010.5652433/10.1109@VAST.2010.5652433_12_11_T17.jpg,209,572,5.830229,2.736842,204.828755,4773.69741,204.733965,5278.367144,206.882081,5298.371759,194.013752,3280.653646,0.318053,0.044354,0.214298,0.043024,0.867084,0.059313
10.1109@VAST.2010.5652433,10.1109@VAST.2010.5652433_12_12_T17.jpg,1700616,1,./image/2010/T01/10.1109@VAST.2010.5652433/10.1109@VAST.2010.5652433_12_12_T17.jpg,1201,1416,6.348171,1.179017,180.157609,5418.241545,173.985717,6347.208747,177.241422,6148.876549,211.39412,3646.9131,0.477004,0.065951,0.256298,0.081546,0.852995,0.046523
allpaper,10.1109@VAST.2010.5652520,,5,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5652520,10.1109@VAST.2010.5652520_05_01_T17.jpg,1130880,1,./image/2010/T01/10.1109@VAST.2010.5652520/10.1109@VAST.2010.5652520_05_01_T17.jpg,744,1520,5.930374,2.043011,205.80806,4618.173566,208.031779,4570.514506,205.078402,4758.449687,203.717987,5206.667632,0.219745,0.102196,0.065694,0.029918,0.824172,0.067993
10.1109@VAST.2010.5652520,10.1109@VAST.2010.5652520_05_02_T17.jpg,3315904,1,./image/2010/T01/10.1109@VAST.2010.5652520/10.1109@VAST.2010.5652520_05_02_T17.jpg,1576,2104,6.094973,1.335025,202.35614,4061.454752,203.484547,3986.843737,202.679035,4203.575658,197.694909,4759.435299,0.160384,0.058135,0.09069,0.044382,0.811825,0.058266
10.1109@VAST.2010.5652520,10.1109@VAST.2010.5652520_05_03_T17.jpg,710170,1,./image/2010/T01/10.1109@VAST.2010.5652520/10.1109@VAST.2010.5652520_05_03_T17.jpg,470,1511,4.680424,3.214894,216.508712,2268.513251,216.627099,2260.328058,216.612524,2265.719611,215.664478,2423.236926,0.011633,0.006236,0.007879,0.005648,0.84987,0.034714
10.1109@VAST.2010.5652520,10.1109@VAST.2010.5652520_05_04_T17.jpg,1093332,1,./image/2010/T01/10.1109@VAST.2010.5652520/10.1109@VAST.2010.5652520_05_04_T17.jpg,537,2036,3.135979,3.791434,222.100246,3029.627585,222.100246,3029.627585,222.100246,3029.627585,222.100246,3029.627585,0,0,0,0,0.870981,0.046592
10.1109@VAST.2010.5652520,10.1109@VAST.2010.5652520_05_05_T17.jpg,1120240,1,./image/2010/T01/10.1109@VAST.2010.5652520/10.1109@VAST.2010.5652520_05_05_T17.jpg,737,1520,5.409995,2.062415,216.301538,3742.201472,219.192155,3562.653845,215.706924,3880.404958,211.767461,4517.859383,0.095967,0.055851,0.055301,0.03076,0.863216,0.053202
allpaper,10.1109@VAST.2010.5652530,,12,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_01_T17.jpg,393536,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_01_T17.jpg,559,704,2.883542,1.259392,238.201631,2014.755226,243.657393,1371.818352,238.608724,2446.207087,221.783537,5933.162937,0.091872,0.052186,0.102599,0.077863,0.959308,0.020541
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_02_T17.jpg,1119875,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_02_T17.jpg,775,1445,5.887616,1.864516,224.059598,955.67423,236.073022,803.312539,233.47111,1070.861056,144.004478,10742.15724,0.136263,0.020727,0.397379,0.178776,0.944534,0.009094
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_03_T17.jpg,371717,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_03_T17.jpg,503,739,1.429641,1.469185,247.211274,1278.259682,247.237024,1275.255713,247.195829,1281.336171,247.215729,1274.197992,0.022534,0.013838,0.001387,0.000217,0.969998,0.019512
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_04_T17.jpg,233696,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_04_T17.jpg,436,536,1.443455,1.229358,248.086493,1098.526459,248.245383,1092.871544,248.01466,1101.993829,248.035889,1100.426992,0.062949,0.045911,0.002347,0.000513,0.973822,0.016816
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_05_T17.jpg,241230,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_05_T17.jpg,473,510,1.650429,1.078224,249.103752,642.923733,248.838229,663.71576,249.278481,638.22742,248.882548,651.279321,0.064673,0.036164,0.005577,0.000689,0.978975,0.009442
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_06_T17.jpg,277200,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_06_T17.jpg,462,600,2.353756,1.298701,243.847305,1330.983495,243.294715,1488.150023,244.650364,1305.552375,241.144289,1890.814151,0.092883,0.049235,0.032415,0.014505,0.967438,0.014857
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_07_T17.jpg,347573,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_07_T17.jpg,503,691,2.262322,1.373757,246.153185,953.425221,245.732422,1032.068243,246.433745,952.141241,245.802882,1024.304052,0.067662,0.038545,0.016183,0.005417,0.971395,0.01181
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_08_T17.jpg,272625,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_08_T17.jpg,375,727,5.559695,1.938667,220.409889,2171.116697,217.519802,2430.328611,221.019206,2147.016453,224.639252,1816.016036,0.391419,0.068027,0.043512,0.009592,0.883249,0.027867
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_09_T17.jpg,643500,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_09_T17.jpg,429,1500,4.767927,3.496503,188.295052,4317.861883,199.297678,4306.252507,183.972645,4601.927207,181.667734,5244.990936,0.265017,0.15323,0.142753,0.054094,0.790973,0.058726
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_10_T17.jpg,1289265,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_10_T17.jpg,851,1515,6.827847,1.780259,182.554004,4328.402672,202.511062,4278.877351,182.078503,4907.337865,132.618028,4758.953783,0.137307,0.023479,0.388874,0.069215,0.801293,0.06542
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_11_T17.jpg,353535,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_11_T17.jpg,481,735,6.698446,1.528067,167.706216,3466.018707,154.711599,6124.852067,173.491725,4508.96928,172.018179,4793.059039,0.436734,0.077222,0.447017,0.099145,0.825692,0.020269
10.1109@VAST.2010.5652530,10.1109@VAST.2010.5652530_12_12_T17.jpg,344772,1,./image/2010/T01/10.1109@VAST.2010.5652530/10.1109@VAST.2010.5652530_12_12_T17.jpg,471,732,1.869539,1.55414,246.66845,901.194938,248.800607,590.940055,246.67634,1037.971291,241.01425,2037.244545,0.072525,0.040807,0.04077,0.023021,0.976741,0.008955
allpaper,10.1109@VAST.2010.5652890,,11,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_01_T17.jpg,282964,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_01_T17.jpg,436,649,5.727505,1.488532,229.962808,1213.65161,230.223771,1208.041355,230.442742,1268.33771,226.979591,1177.154098,0.393801,0.075642,0.046873,0.003512,0.917082,0.016802
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_03_T17.jpg,358897,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_03_T17.jpg,553,649,4.74325,1.173599,233.773152,844.170813,234.477928,907.460901,234.52366,861.480405,228.090015,780.82041,0.16108,0.052034,0.04072,0.004043,0.925881,0.011957
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_04_T17.jpg,393120,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_04_T17.jpg,546,720,3.732868,1.318681,231.212884,3035.857526,231.599725,2977.027079,231.262864,3109.531082,229.919623,3210.561576,0.084431,0.04018,0.021251,0.008503,0.913155,0.044221
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_05_T17.jpg,167531,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_05_T17.jpg,263,637,3.373626,2.422053,239.646818,1901.144974,241.087948,1693.218207,239.135491,2058.776133,238.493133,2210.72754,0.043307,0.025536,0.016847,0.009935,0.946915,0.025712
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_06_T17.jpg,240957,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_06_T17.jpg,369,653,4.005005,1.769648,237.605071,970.952909,236.480061,1066.576178,238.189644,951.853218,237.562785,970.084303,0.123671,0.056665,0.017764,0.003143,0.938403,0.012957
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_07_T17.jpg,248567,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_07_T17.jpg,383,649,3.59862,1.694517,239.568289,1347.190423,238.975817,1406.025481,239.774902,1339.257748,240.051833,1304.394962,0.084664,0.045198,0.010339,0.001777,0.94365,0.019478
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_09_T17.jpg,345712,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_09_T17.jpg,527,656,3.359283,1.244782,230.43006,3020.917549,230.43006,3020.917549,230.43006,3020.917549,230.382931,3023.898557,0.003928,0.000639,0.000336,0.000061,0.903647,0.046458
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_10_T17.jpg,155366,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_10_T17.jpg,262,593,3.21655,2.263359,221.290469,3433.114681,221.290469,3433.114681,221.290469,3433.114681,221.290469,3433.114681,0,0,0,0,0.867806,0.052797
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_11_T17.jpg,313956,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_11_T17.jpg,486,646,5.811234,1.329218,222.239202,1834.258022,218.30373,2310.70855,224.603085,1819.018339,220.296484,1330.368318,0.291651,0.064592,0.084075,0.015592,0.902047,0.017809
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_12_T17.jpg,51360,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_12_T17.jpg,160,321,4.158009,2.00625,225.499922,1088.096926,225.421632,1090.666496,225.51949,1087.660867,225.606873,1086.899889,0.011089,0.006492,0.000934,0.000082,0.884775,0.016719
10.1109@VAST.2010.5652890,10.1109@VAST.2010.5652890_11_13_T17.jpg,54000,1,./image/2010/T01/10.1109@VAST.2010.5652890/10.1109@VAST.2010.5652890_11_13_T17.jpg,144,375,3.402402,2.604167,241.802778,1119.527909,242.301759,1114.654787,242.266481,1111.238455,237.902944,1227.941264,0.084545,0.023821,0.020907,0.001453,0.951231,0.017
allpaper,10.1109@VAST.2010.5652895,,6,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_01_T01.jpg,515475,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_01_T01.jpg,711,725,5.086696,1.019691,168.015875,6518.345804,180.126074,3875.017104,159.524093,8799.698362,179.956256,7069.680412,0.542639,0.141297,0.327152,0.097833,0.78236,0.059247
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_02_T01.jpg,318714,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_02_T01.jpg,439,726,5.892194,1.653759,218.506128,1660.531194,217.146774,2018.263137,220.397406,1647.904967,212.261121,1535.098988,0.309156,0.059693,0.087094,0.012559,0.87925,0.021704
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_03_T01.jpg,259200,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_03_T01.jpg,360,720,5.47064,2,216.981397,1348.945869,217.227045,1484.88975,217.224005,1372.850458,215.205521,1297.898521,0.216455,0.064078,0.04685,0.007764,0.866809,0.017651
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_04_T01.jpg,275533,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_04_T01.jpg,379,727,6.636185,1.918206,195.946932,3247.390575,199.983621,3370.116891,196.21882,3346.089481,184.002022,3623.220693,0.290278,0.066473,0.150474,0.023199,0.80815,0.043763
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_05_T01.jpg,378000,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_05_T01.jpg,525,720,5.628582,1.371429,221.293349,1526.297984,220.908646,1753.721691,221.701876,1493.494964,220.427354,1326.339025,0.238039,0.06214,0.049306,0.00672,0.883992,0.01867
10.1109@VAST.2010.5652895,10.1109@VAST.2010.5652895_06_06_T01.jpg,625625,1,./image/2010/T01/10.1109@VAST.2010.5652895/10.1109@VAST.2010.5652895_06_06_T01.jpg,625,1001,7.418218,1.6016,122.805238,5149.935042,118.243195,5905.358664,122.199111,5269.019331,137.833883,4282.573982,0.402919,0.078862,0.281919,0.072485,0.571996,0.064341
allpaper,10.1109@VAST.2010.5652896,,7,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_01_T17.jpg,597573,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_01_T17.jpg,603,991,5.260213,1.643449,226.714575,2275.973883,228.242608,2306.670948,226.62046,2387.599436,223.273819,2608.869731,0.272044,0.08989,0.085738,0.024192,0.917825,0.025673
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_02_T17.jpg,452814,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_02_T17.jpg,463,978,5.585739,2.112311,213.21301,2563.646398,214.002688,2753.084213,213.824213,2883.857196,207.881274,3046.774422,0.403458,0.094368,0.18573,0.040424,0.890599,0.030339
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_03_T17.jpg,292005,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_03_T17.jpg,405,721,3.782513,1.780247,222.556929,2692.646672,215.233496,3731.473205,223.811931,2612.595351,235.272221,1450.188241,0.251552,0.085367,0.107783,0.031728,0.925473,0.02151
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_04_T17.jpg,394944,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_04_T17.jpg,544,726,5.777519,1.334559,200.815473,5314.214791,203.529526,4858.404539,199.965912,5621.745285,198.042191,5882.809479,0.227453,0.107347,0.077935,0.02746,0.80963,0.069851
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_06_T17.jpg,68579,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_06_T17.jpg,101,679,2.67571,6.722772,245.896251,416.696766,243.466236,606.070264,246.244608,414.775142,250.388049,129.706046,0.223024,0.076203,0.034515,0.004559,0.984629,0.002001
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_07_T17.jpg,227447,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_07_T17.jpg,319,713,3.956547,2.23511,219.318844,3641.97848,221.120736,3324.836354,218.553043,3813.295173,218.520587,3799.344088,0.093216,0.066327,0.024453,0.012229,0.867768,0.051206
10.1109@VAST.2010.5652896,10.1109@VAST.2010.5652896_07_08_T17.jpg,185040,1,./image/2010/T01/10.1109@VAST.2010.5652896/10.1109@VAST.2010.5652896_07_08_T17.jpg,257,720,3.95668,2.801556,231.858804,2516.886926,232.004912,2453.814766,230.396595,3123.682821,238.905258,1313.526154,0.233281,0.095666,0.076351,0.037146,0.949896,0.013301
allpaper,10.1109@VAST.2010.5653599,,9,,,,,,,,,,,,,,,,,,,
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_01_T01.jpg,20128,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_01_T01.jpg,148,136,4.895332,0.918919,229.271165,2846.387141,229.271165,2846.387141,229.271165,2846.387141,229.271165,2846.387141,0,0,0,0,0.899103,0.043774
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_02_T01.jpg,85504,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_02_T01.jpg,128,668,2.194442,5.21875,245.996983,953.730878,246.380146,914.184435,246.034724,987.903628,244.757204,1222.22932,0.06811,0.038194,0.016325,0.008725,0.969536,0.012418
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_03_T01.jpg,101568,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_03_T01.jpg,276,368,7.248283,1.333333,95.379765,5040.561282,120.425636,4101.37415,88.168843,5475.826809,66.695071,6125.008842,0.094959,0.016077,0.57381,0.086848,0.472735,0.063539
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_04_T01.jpg,1466800,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_04_T01.jpg,1520,965,2.32624,0.634868,248.154982,642.420484,247.644125,652.115699,248.195997,654.213704,249.341663,576.581499,0.13024,0.061905,0.007985,0.000695,0.977922,0.00886
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_05_T01.jpg,410745,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_05_T01.jpg,591,695,3.873339,1.175973,206.193575,4147.967193,206.89847,4915.827096,204.932805,4873.11497,210.561024,4440.797885,0.269043,0.095677,0.218717,0.082467,0.906907,0.025645
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_06_T01.jpg,813624,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_06_T01.jpg,1218,668,2.803377,0.54844,217.838656,3872.548179,208.654334,6368.405225,223.086665,3219.40583,214.820051,4450.870212,0.125168,0.046553,0.148841,0.071769,0.901005,0.030188
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_07_T01.jpg,363624,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_07_T01.jpg,556,654,2.060011,1.176259,239.27796,1209.54854,241.023486,1074.770318,240.139309,1143.116033,230.446827,2288.151816,0.036789,0.006476,0.053399,0.012999,0.94533,0.016513
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_08_T01.jpg,373320,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_08_T01.jpg,549,680,1.739686,1.238616,241.656565,958.692595,243.266763,829.894968,242.433869,895.483877,233.555566,1977.188403,0.044813,0.012117,0.048584,0.011675,0.954185,0.012751
10.1109@VAST.2010.5653599,10.1109@VAST.2010.5653599_09_09_T01.jpg,281664,1,./image/2010/T01/10.1109@VAST.2010.5653599/10.1109@VAST.2010.5653599_09_09_T01.jpg,489,576,3.677517,1.177914,236.901844,1516.837395,236.849644,1516.796528,236.930477,1517.005729,236.964074,1515.311076,0.033378,0.017016,0.000669,0.000008,0.929392,0.023306
allpaper,10.1109@TVCG.2010.152,,18,,,,,,,,,,,,,,,,,,,
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_01_T02.jpg,813186,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_01_T02.jpg,666,1221,3.288772,1.833333,239.545539,1029.883365,236.757565,1417.831069,240.350589,937.929058,242.708807,735.52791,0.200802,0.079852,0.034893,0.007676,0.953805,0.011295
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_02_T02.jpg,163296,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_02_T02.jpg,224,729,4.821157,3.254464,104.552181,8653.325879,103.884461,8585.699985,104.671768,8681.71949,106.000986,8664.853344,0.566707,0.135477,0.084518,0.004014,0.420013,0.131069
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_03_T02.jpg,146845,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_03_T02.jpg,215,683,3.777354,3.176744,214.222895,5026.789719,213.436453,5126.521862,214.385039,5003.521523,215.502789,4895.892118,0.233152,0.09699,0.022936,0.001668,0.845987,0.074566
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_04_T02.jpg,111750,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_04_T02.jpg,298,375,3.114997,1.258389,229.215973,3178.561459,233.609208,2466.988257,226.158192,3884.041266,233.409136,2443.77946,0.181989,0.106894,0.065799,0.025533,0.927313,0.030348
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_05_T02.jpg,84133,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_05_T02.jpg,119,707,5.881689,5.941176,135.028918,6906.72677,131.111502,7291.433688,136.434693,6754.273195,137.935376,6727.989084,0.457849,0.042568,0.087356,0.004178,0.541852,0.10349
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_06_T02.jpg,155806,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_06_T02.jpg,217,718,2.622895,3.308756,235.9888,2722.555165,235.115419,3035.987968,236.3114,2761.87588,236.590824,2527.402434,0.096683,0.052727,0.037737,0.020678,0.939171,0.031362
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_08_T02.jpg,800768,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_08_T02.jpg,1088,736,2.420311,0.676471,221.642029,5462.192789,222.336829,5547.113764,221.729871,5466.793828,219.434092,5871.664229,0.122758,0.083633,0.034632,0.016851,0.876973,0.080366
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_09_T02.jpg,156984,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_09_T02.jpg,211,744,2.825965,3.526066,215.911704,6218.465739,214.505555,6702.477371,216.859438,6096.853764,214.857119,6346.890168,0.161006,0.103099,0.039001,0.019365,0.853707,0.090859
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_10_T02.jpg,153180,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_10_T02.jpg,207,740,2.791185,3.574879,214.835657,6402.258409,213.748916,6781.264234,215.61083,6311.361175,213.849204,6530.79922,0.158492,0.103653,0.037508,0.017568,0.848956,0.093941
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_11_T02.jpg,154752,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_11_T02.jpg,208,744,2.448094,3.576923,215.627488,6371.735593,214.317211,6803.624464,216.465177,6260.713613,214.988905,6506.010416,0.135511,0.099201,0.035392,0.018304,0.851673,0.093173
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_12_T02.jpg,154770,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_12_T02.jpg,210,737,2.656121,3.509524,215.597907,6301.60295,214.165465,6769.372934,216.50785,6181.490175,214.869923,6430.912155,0.145125,0.100936,0.037209,0.019239,0.851798,0.091978
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_13_T02.jpg,645120,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_13_T02.jpg,1024,630,4.653706,0.615234,121.917195,8635.714514,118.24818,8917.295939,123.349276,8727.497854,124.621926,8703.224109,0.532288,0.143757,0.126666,0.037537,0.503544,0.129623
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_14_T02.jpg,384256,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_14_T02.jpg,608,632,2.788434,1.039474,88.456183,8161.809601,79.778374,8651.158468,93.652195,8630.311999,85.729605,8161.638669,0.652233,0.161772,0.192777,0.081798,0.377278,0.128021
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_15_T02.jpg,896808,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_15_T02.jpg,632,1419,2.853645,2.245253,166.748622,11181.32476,168.512732,10978.49997,166.322645,11283.88115,164.967446,11234.48191,0.354802,0.192552,0.057003,0.010528,0.662038,0.168771
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_16_T02.jpg,1225792,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_16_T02.jpg,856,1432,3.600735,1.672897,175.455953,9673.451585,176.22157,9614.502582,175.265734,9718.3291,174.878452,9618.433881,0.329111,0.162706,0.049542,0.005884,0.696838,0.14579
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_17_T02.jpg,416630,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_17_T02.jpg,610,683,3.57132,1.119672,166.625581,10149.56487,167.358676,9935.651033,166.265327,10223.78069,167.142793,10290.2031,0.400041,0.179723,0.056293,0.0066,0.664624,0.153604
10.1109@TVCG.2010.152,10.1109@TVCG.2010.152_18_18_T02.jpg,452029,1,./image/2010/T02/10.1109@TVCG.2010.152/10.1109@TVCG.2010.152_18_18_T02.jpg,643,703,4.534884,1.093313,145.673948,9227.517282,153.014634,9445.844382,141.683445,9501.069977,147.510635,9360.004181,0.528435,0.173348,0.103802,0.0259,0.608119,0.14719
